No.,Title,Link
321,Dosage-sensitive genes in evolution and disease,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0418-y
322,Q&A: Where did the Neanderthals go?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0414-2
323,Blob-ology and biology of cryo-EM: an interview with Helen Saibil,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0417-z
324,Single-molecule sequencing and Hi-C-based proximity-guided assembly of amaranth (Amaranthus hypochondriacus) chromosomes provide insights into genome evolution,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0412-4
325,Ribosome signatures aid bacterial translation initiation site identification,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0416-0
326,A widespread family of polymorphic toxins encoded by temperate phages,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0415-1
327,Distinct unfolded protein responses mitigate or mediate effects of nonlethal deprivation of C. elegans sleep in different tissues,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0407-1
328,Erratum to: Charged residues next to transmembrane regions revisited: “Positive-inside rule” is complemented by the “negative inside depletion/outside enrichment rule”,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0410-6
329,Biological function in the twilight zone of sequence conservation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0411-5
330,Multiple essential functions of Plasmodium falciparum actin-1 during malaria blood-stage development,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0406-2
331,"Erratum to: Genomic innovations, transcriptional plasticity and gene loss underlying the evolution and divergence of two highly polyphagous and invasive Helicoverpa pest species",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0413-3
332,Examining non-LTR retrotransposons in the context of the evolving primate brain,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0409-z
333,"Genomic innovations, transcriptional plasticity and gene loss underlying the evolution and divergence of two highly polyphagous and invasive Helicoverpa pest species",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0402-6
334,The house spider genome reveals an ancient whole-genome duplication during arachnid evolution,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0399-x
335,Charged residues next to transmembrane regions revisited: “Positive-inside rule” is complemented by the “negative inside depletion/outside enrichment rule”,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0404-4
336,Silicanin-1 is a conserved diatom membrane protein involved in silica biomineralization,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0400-8
337,"Q&A: What is human language, when did it evolve and why should we care?",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0405-3
338,"C. elegans SUP-46, an HNRNPM family RNA-binding protein that prevents paternally-mediated epigenetic sterility",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0398-y
339,Peto’s Paradox: how has evolution solved the problem of cancer prevention?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0401-7
340,Life behind the wall: sensing mechanical cues in plants,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0403-5
341,Q&A: using Patch-seq to profile single cells,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0396-0
342,Nanobodies raised against monomeric ɑ-synuclein inhibit fibril formation and destabilize toxic oligomeric species,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0390-6
343,Olfactory coding from the periphery to higher brain centers in the Drosophila brain,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0389-z
344,Non-model model organisms,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0391-5
345,Mov10 suppresses retroelements and regulates neuronal development and function in the developing brain,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0387-1
346,Tissue macrophages: heterogeneity and functions,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0392-4
347,Evolution of strigolactone receptors by gradual neo-functionalization of KAI2 paralogues,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0397-z
348,Organelle acidification: an ancient cellular leak detector,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0395-1
349,Q&A: Expansion microscopy,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0393-3
350,Who needs registered reports?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0394-2
351,Dynamics of transcriptional (re)-programming of syncytial nuclei in developing muscles,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0386-2
352,Open questions: completing the parts list and finding the integrating signals,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0388-0
353,"Matriptase zymogen supports epithelial development, homeostasis and regeneration",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0384-4
354,Differential DARC/ACKR1 expression distinguishes venular from non-venular endothelial cells in murine tissues,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0381-7
355,Cell fixation and preservation for droplet-based single-cell transcriptomics,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0383-5
356,"Open Questions: We don’t really know anything, do we? Open questions in sensory biology",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0385-3
357,Knowing where the nose is,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0382-6
358,OptiMouse: a comprehensive open source program for reliable detection and analysis of mouse body and nose positions,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0377-3
359,Optogenetic interrogation reveals separable G-protein-dependent and -independent signalling linking G-protein-coupled receptors to the circadian oscillator,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0380-8
360,Time-resolved dual transcriptomics reveal early induced Nicotiana benthamiana root genes and conserved infection-promoting Phytophthora palmivora effectors,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0379-1
361,Heterosis as a consequence of regulatory incompatibility,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0373-7
362,Can a biologist fix a smartphone?—Just hack it!,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0378-2
363,NOXious gases and the unpredictability of emerging plant pathogens under climate change,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0376-4
364,Central peptidergic modulation of peripheral olfactory responses,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0374-6
365,The biological function of the cellular prion protein: an update,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0375-5
366,Cleavage modification did not alter blastomere fates during bryozoan evolution,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0371-9
367,Fin modules: an evolutionary perspective on appendage disparity in basal vertebrates,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0370-x
368,Ion- and water-binding sites inside an occluded hourglass pore of a trimeric intracellular cation (TRIC) channel,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0372-8
369,Single swim sessions in C. elegans induce key features of mammalian exercise,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0368-4
370,A multi-animal tracker for studying complex behaviors,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0363-9
371,OsLG3 contributing to rice grain length and yield was mined by Ho-LAMap,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0365-7
372,Giardia intestinalis mitosomes undergo synchronized fission but not fusion and are constitutively associated with the endoplasmic reticulum,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0361-y
373,Open questions: Tackling Darwin’s “instincts”: the genetic basis of behavioral evolution,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0369-3
374,"Patterns of cross-contamination in a multispecies population genomic project: detection, quantification, impact, and solutions",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0366-6
375,"TriPer, an optical probe tuned to the endoplasmic reticulum tracks changes in luminal H2O2",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0367-5
376,How does the multifaceted plant hormone salicylic acid combat disease in plants and are similar mechanisms utilized in humans?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0364-8
377,"Low-cell-number, single-tube amplification (STA) of total RNA revealed transcriptome changes from pluripotency to endothelium",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0359-5
378,Transcriptome analysis of pancreatic cells across distant species highlights novel important regulator genes,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0362-x
379,Albugo-imposed changes to tryptophan-derived antimicrobial metabolite biosynthesis may contribute to suppression of non-host resistance to Phytophthora infestans in Arabidopsis thaliana,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0360-z
380,Exploring the floristic diversity of tropical Africa,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0356-8
381,The important challenge of quantifying tropical diversity,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0358-6
382,Structural basis for potency differences between GDF8 and GDF11,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0350-1
383,Meta-evaluation of meta-analysis: ten appraisal questions for biologists,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0357-7
384,Population genomics reveals that an anthropophilic population of Aedes aegypti mosquitoes in West Africa recently gave rise to American and Asian populations of this major disease vector,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0351-0
385,"Rapid, precise quantification of bacterial cellular dimensions across a genomic-scale knockout library",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0348-8
386,Enhancing circadian clock function in cancer cells inhibits tumor growth,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0349-7
387,Functional studies of Drosophila zinc transporters reveal the mechanism for zinc excretion in Malpighian tubules,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0355-9
388,Long-term microfluidic tracking of coccoid cyanobacterial cells reveals robust control of division timing,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0344-4
389,How flies are flirting on the fly,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0342-6
390,Phosphorylation-dependent regulation of ALDH1A1 by Aurora kinase A: insights on their synergistic relationship in pancreatic cancer,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0335-5
391,MicroRNA miR-29 controls a compensatory response to limit neuronal iron accumulation during adult life and aging,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0354-x
392,Nuclear genetic codes with a different meaning of the UAG and the UAA codon,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0353-y
393,The landscape of sex-differential transcriptome and its consequent selection in human adults,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0352-z
394,"Ancient coexistence of norepinephrine, tyramine, and octopamine signaling in bilaterians",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0341-7
395,Amyloid-like aggregation of provasopressin in diabetes insipidus and secretory granule sorting,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-017-0347-9
396,Search strategy is regulated by somatostatin signaling and deep brain photoreceptors in zebrafish,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0346-2
397,The golgin coiled-coil proteins capture different types of transport carriers via distinct N-terminal motifs,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0345-3
398,"Surface attachment, promoted by the actomyosin system of Toxoplasma gondii is important for efficient gliding motility and invasion",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0343-5
399,Frequency of influenza H3N2 intra-subtype reassortment: attributes and implications of reassortant spread,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0337-3
400,Quantifying western blots: none more black,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0339-1
401,Quantitative imaging of mammalian transcriptional dynamics: from single cells to whole embryos,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0331-9
402,"Splendor and misery of adaptation, or the importance of neutral null for understanding evolution",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0338-2
403,Q&A: what are brassinosteroids and how do they act in plants?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0340-8
404,Arabidopsis PRC1 core component AtRING1 regulates stem cell-determining carpel development mainly through repression of class I KNOX genes,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0336-4
405,Angiopoietin 2 signaling plays a critical role in neural crest cell migration,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0323-9
406,"The draft genome of whitefly Bemisia tabaci MEAM1, a global crop pest, provides novel insights into virus transmission, host adaptation, and insecticide resistance",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0321-y
407,"The topology, structure and PE interaction of LITAF underpin a Charcot-Marie-Tooth disease type 1C",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0332-8
408,Sudden death due to paralysis and synaptic and behavioral deficits when Hip14/Zdhhc17 is deleted in adult mice,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0333-7
409,Living on the edge: substrate competition explains loss of robustness in mitochondrial fatty-acid oxidation disorders,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0327-5
410,Functional characterisation of long intergenic non-coding RNAs through genetic interaction profiling in Saccharomyces cerevisiae,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0325-7
411,Tribbles ortholog NIPI-3 and bZIP transcription factor CEBP-1 regulate a Caenorhabditis elegans intestinal immune surveillance pathway,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0334-6
412,Coordinated inhibition of C/EBP by Tribbles in multiple tissues is essential for Caenorhabditis elegans development,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0320-z
413,Establishment of high reciprocal connectivity between clonal cortical neurons is regulated by the Dnmt3b DNA methyltransferase and clustered protocadherins,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0326-6
414,Phenotyping the Snark: hazards of 3D,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0324-8
415,Lateral gene transfer in eukaryotes: tip of the iceberg or of the ice cube?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0330-x
416,The Year of the Wisent,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0329-3
417,Analyses of density-dependent effects are needed to understand how and when Wolbachia can control dengue vectors,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0328-4
418,"The evolving world of pseudoenzymes: proteins, prejudice and zombies",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0322-x
419,Genetic impairment of parasite myosin motors uncovers the contribution of host cell membrane dynamics to Toxoplasma invasion forces,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0316-8
420,Predicting Wolbachia invasion dynamics in Aedes aegypti populations using models of density-dependent demographic traits,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0319-5
421,TIS7 induces transcriptional cascade of methylosome components required for muscle differentiation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0318-6
422,Geminin prevents DNA damage in vagal neural crest cells to ensure normal enteric neurogenesis,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0314-x
423,"Past climate changes, population dynamics and the origin of Bison in Europe",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0317-7
424,Open questions: how does Wolbachia do what it does?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0312-z
425,Oligomeric interface modulation causes misregulation of purine 5´-nucleotidase in relapsed leukemia,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0313-y
426,Morphological and Transcriptomic Analysis of a Beetle Chemosensory System Reveals a Gnathal Olfactory Center,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0304-z
427,A natural barrier to lateral gene transfer from prokaryotes to eukaryotes revealed from genomes: the 70 % rule,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0315-9
428,Segregation of prokaryotic magnetosomes organelles is driven by treadmilling of a dynamic actin-like MamK filament,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0290-1
429,IMPACT is a GCN2 inhibitor that limits lifespan in Caenorhabditis elegans,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0301-2
430,Generation of an integrated Hieracium genomic and transcriptomic resource enables exploration of small RNA pathways during apomixis initiation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0311-0
431,Biased image cropping and non-independent samples,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0307-9
432,Emergence of wheat blast in Bangladesh was caused by a South American lineage of Magnaporthe oryzae,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0309-7
433,Insect odorant receptor trafficking requires calmodulin,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0306-x
434,Molecular insights into substrate recognition and catalytic mechanism of the chaperone and FKBP peptidyl-prolyl isomerase SlyD,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0300-3
435,Structure of the catalytic domain of the colistin resistance enzyme MCR-1,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0303-0
436,SIT 2.0: 21st Century genetic technology for the screwworm sterile-insect program,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0310-1
437,Q&A: How does jasmonate signaling enable plants to adapt and survive?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0308-8
438,"Functional integration of the circulatory, immune, and respiratory systems in mosquito larvae: pathogen killing in the hemocyte-rich tracheal tufts",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0305-y
439,Erratum to: On the reversibility of parasitism: adaptation to a free-living lifestyle via gene acquisitions in the diplomonad Trepomonas sp. PC1,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0302-1
440,Casitas B-lineage lymphoma linker helix mutations found in myeloproliferative neoplasms affect conformation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0298-6
441,Parallel evolution of highly conserved plastid genome architecture in red seaweeds and seed plants,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0299-5
442,Steering cell migration by alternating blebs and actin-rich protrusions,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0294-x
443,Erratum to: Type IV collagen drives alveolar epithelial–endothelial association and the morphogenetic movements of septation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0297-7
444,A transgenic male-only strain of the New World screwworm for an improved control program using the sterile insect technique,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0296-8
445,The pesticidal Cry6Aa toxin from Bacillus thuringiensis is structurally similar to HlyE-family alpha pore-forming toxins,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0295-9
446,Autophagy-independent function of Atg1 for apoptosis-induced compensatory proliferation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0293-y
447,The Golgi apparatus acts as a platform for TBK1 activation after viral RNA sensing,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0292-z
448,Changes in the composition of the RNA virome mark evolutionary transitions in green plants,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0288-8
449,Q&A: Auxin: the plant molecule that influences almost anything,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0291-0
450,Molecular features of biguanides required for targeting of mitochondrial respiratory complex I and activation of AMP-kinase,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0287-9
451,A tissue-specific protein purification approach in Caenorhabditis elegans identifies novel interaction partners of DLG-1/Discs large,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0286-x
452,Open questions: what about the ‘other’ Rho GTPases?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0289-7
453,Global analysis of dorsoventral patterning in the wasp Nasonia reveals extensive incorporation of novelty in a regulatory network,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0285-y
454,On the reversibility of parasitism: adaptation to a free-living lifestyle via gene acquisitions in the diplomonad Trepomonas sp. PC1,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0284-z
455,MAPK signaling is necessary for neurogenesis in Nematostella vectensis,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0282-1
456,Secondary structure impacts patterns of selection in human lncRNAs,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0283-0
457,Type IV collagen drives alveolar epithelial–endothelial association and the morphogenetic movements of septation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0281-2
458,Q&A: How does peptide signaling direct plant development?,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0280-3
459,A new role of hindbrain boundaries as pools of neural stem/progenitor cells regulated by Sox2,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0277-y
460,Cambrian suspension-feeding tubicolous hemichordates,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0271-4
461,Regulation of distinct branches of the non-canonical Wnt-signaling network in Xenopus dorsal marginal zone explants,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0278-x
462,Global identification of hnRNP A1 binding sites for SSO-based splicing modulation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0279-9
463,NmPin from the marine thaumarchaeote Nitrosopumilus maritimus is an active membrane associated prolyl isomerase,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0274-1
464,A de novo silencer causes elimination of MITF-M expression and profound hearing loss in pigs,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0273-2
465,Tales of significance,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0275-0
466,The intracellular plasma membrane-connected compartment in the assembly of HIV-1 in human macrophages,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0272-3
467,Model organism databases: essential resources that need the support of both funders and users,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0276-z
468,Somato-dendritic decoupling as a novel mechanism for protracted cortical maturation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0270-5
469,The Z-cad dual fluorescent sensor detects dynamic changes between the epithelial and mesenchymal cellular states,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0269-y
470,"Q&A: What are exosomes, exactly?",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0268-z
471,Evolutionary origin and functional divergence of totipotent cell homeobox genes in eutherian mammals,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0267-0
472,"Animals, anoxic environments, and reasons to go deep",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0266-1
473,The challenge of proving the existence of metazoan life in permanently anoxic deep-sea sediments,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0263-4
474,Relatively speaking,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0265-2
475,Extensive horizontal gene transfers between plant pathogenic fungi,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0264-3
476,What is memory? The present state of the engram,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0261-6
477,Both the apoptotic suicide pathway and phagocytosis are required for a programmed cell death in Caenorhabditis elegans,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0262-5
478,The native microbiome of the nematode Caenorhabditis elegans: gateway to a new host-microbiome model,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0258-1
479,Caenorhabditis microbiota: worm guts get populated,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0260-7
480,Temperature-dependent changes in the host-seeking behaviors of parasitic nematodes,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0259-0
481,A quantitative genome-wide RNAi screen in C. elegans for antifungal innate immunity genes,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0256-3
482,LIX1 regulates YAP1 activity and controls the proliferation and differentiation of stomach mesenchymal progenitors,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0257-2
483,"Loss of the interferon-γ-inducible regulatory immunity-related GTPase (IRG), Irgm1, causes activation of effector IRG proteins on lysosomes, damaging lysosomal function and predicting the dramatic susceptibility of Irgm1-deficient mice to infection",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0255-4
484,Nuclear fallout provides a new link between aPKC and polarized cell trafficking,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0253-6
485,The human Na+/H+ exchanger 1 is a membrane scaffold protein for extracellular signal-regulated kinase 2,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0252-7
486,Muscle cell identity requires Pax7-mediated lineage-specific DNA demethylation,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0250-9
487,Structural insight into the cooperation of chloroplast chaperonin subunits,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0251-8
488,Replicates and repeats,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0254-5
489,Mechanosensory organ regeneration in zebrafish depends on a population of multipotent progenitor cells kept latent by Schwann cells,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0249-2
490,Quaternary structure of a G-protein-coupled receptor heterotetramer in complex with Gi and Gs,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0247-4
491,"Identification of the novel activity-driven interaction between synaptotagmin 1 and presenilin 1 links calcium, synapse, and amyloid beta",http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0248-3
492,Hmga2 is necessary for Otx2-dependent exit of embryonic stem cells from the pluripotent ground state,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0246-5
493,Dynamics of BMP and Hes1/Hairy1 signaling in the dorsal neural tube underlies the transition from neural crest to definitive roof plate,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0245-6
494,An engineering viewpoint on biological robustness,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0241-x
495,The transcription factor scleraxis is a critical regulator of cardiac fibroblast phenotype,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0243-8
496,The role of the aryl hydrocarbon receptor in the development of cells with the molecular and functional characteristics of cancer stem-like cells,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0240-y
497,Mesodermal ALK5 controls lung myofibroblast versus lipofibroblast cell fate,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0242-9
498,Ino80 is essential for proximal-distal axis asymmetry in part by regulating Bmp4 expression,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0238-5
499,The tapeworm’s elusive antero-posterior polarity,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0244-7
500,Comparative analysis of Wnt expression identifies a highly conserved developmental transition in flatworms,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0233-x
501,An La-related protein controls cell cycle arrest by nuclear retrograde transport of tRNAs during diapause formation in Artemia,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0239-4
502,The relative importance of kinetic mechanisms and variable enzyme abundances for the regulation of hepatic glucose metabolism – insights from mathematical modeling,http://bmcbiol.biomedcentral.com/track/pdf/10.1186/s12915-016-0237-6
